action_taken,applicant_income_000s,applicant_race_1,applicant_sex,lien_status,loan_purpose,loan_type,msamd,owner_occupancy,preapproval,property_type,hud_median_family_income,loan_amount_000s,number_of_1_to_4_family_units,number_of_owner_occupied_units,minority_population,population,tract_to_msamd_income,ID
1,99.0,5,2,1,1,1,15380.0,1,2,1,69000.0,203,3021.0,2638.0,6.449999809265137,7903.0,136.11000061035156,2233
3,37.0,5,1,3,2,1,15380.0,1,3,1,69000.0,12,615.0,382.0,4.389999866485596,1503.0,70.31999969482422,2234
1,77.0,5,2,1,1,1,35614.0,1,3,1,71300.0,250,1096.0,452.0,97.55999755859376,3931.0,92.2699966430664,2235
1,184.0,5,1,1,1,1,35614.0,1,3,1,71300.0,626,1653.0,1638.0,30.01000022888184,6121.0,183.27999877929688,2236
1,331.0,5,1,1,3,1,27060.0,2,3,1,77200.0,288,1458.0,1003.0,26.649999618530277,5137.0,150.07000732421875,2237
1,52.0,5,2,1,1,1,35614.0,1,3,2,71300.0,52,1711.0,1293.0,21.63999938964844,4473.0,139.69000244140625,2238
1,208.0,5,1,1,1,1,35614.0,1,3,1,71300.0,675,221.0,971.0,40.310001373291016,8866.0,165.58999633789062,2239
3,72.0,2,1,1,1,1,35004.0,1,1,1,109000.0,448,2011.0,1841.0,33.75,6267.0,98.38999938964844,2240
1,104.0,5,2,1,1,1,35614.0,1,2,1,71300.0,210,1375.0,2475.0,21.190000534057617,6507.0,135.0800018310547,2241
1,275.0,5,1,1,1,1,35614.0,1,3,1,71300.0,840,1042.0,250.0,93.5199966430664,5451.0,45.90999984741211,2242
1,141.0,5,1,1,3,1,15380.0,1,3,1,69000.0,312,1591.0,1015.0,22.030000686645508,3850.0,167.25,2244
1,142.0,5,1,1,1,1,35614.0,1,3,1,71300.0,499,1456.0,971.0,54.709999084472656,5838.0,85.02999877929688,2246
1,78.0,6,3,1,3,1,35614.0,1,3,1,71300.0,223,780.0,451.0,91.86000061035156,2677.0,84.33999633789062,2249
1,57.0,5,2,1,1,2,40380.0,1,3,1,69700.0,172,2432.0,2352.0,5.300000190734863,6137.0,123.91999816894533,2250
1,122.0,6,3,1,3,1,45060.0,1,3,1,68500.0,134,1092.0,894.0,3.380000114440918,2573.0,111.0199966430664,2251
1,71.0,5,1,1,3,1,35004.0,1,3,1,109000.0,170,860.0,775.0,13.989999771118164,2694.0,99.04000091552734,2252
1,216.0,5,2,1,1,1,35614.0,1,2,1,71300.0,958,258.0,555.0,27.82999992370605,3604.0,254.33999633789065,2253
1,42.0,2,2,1,1,1,40380.0,1,2,1,69700.0,113,1571.0,1379.0,10.920000076293944,4305.0,83.02999877929688,2254
1,117.0,5,1,1,3,1,10580.0,1,3,1,82700.0,220,2414.0,2077.0,14.770000457763672,7442.0,138.44000244140625,2256
3,110.0,3,2,1,3,2,20524.0,1,3,1,95200.0,509,1028.0,801.0,37.9900016784668,4799.0,126.30999755859376,2258
1,61.0,5,1,1,3,1,40380.0,1,3,1,69700.0,90,2394.0,2009.0,3.7899999618530273,6100.0,112.41999816894533,2259
3,111.0,6,3,1,3,1,10580.0,1,3,1,82700.0,300,1633.0,1348.0,3.1600000858306885,4271.0,108.81999969482422,2260
1,110.0,3,1,1,1,2,35004.0,1,2,1,109000.0,333,1072.0,808.0,13.09000015258789,3643.0,119.26000213623048,2261
1,95.0,2,1,1,1,1,35614.0,1,3,1,71300.0,626,1158.0,878.0,27.270000457763672,2670.0,122.8000030517578,2263
1,72.0,5,1,1,3,1,35004.0,1,3,1,109000.0,150,1774.0,1637.0,13.359999656677246,4648.0,124.12000274658205,2264
1,140.0,6,2,1,3,1,35614.0,1,3,1,71300.0,256,263.0,2032.0,18.290000915527344,9320.0,367.6099853515625,2265
1,285.0,5,1,1,1,1,35614.0,1,3,1,71300.0,756,269.0,953.0,27.780000686645508,4247.0,204.2700042724609,2266
3,166.0,5,1,3,2,1,35614.0,1,3,1,71300.0,35,1613.0,1415.0,28.84000015258789,5124.0,148.07000732421875,2267
1,50.0,5,2,1,3,1,13780.0,1,3,1,66400.0,78,1105.0,884.0,3.890000104904175,2521.0,128.94000244140625,2268
1,29.0,3,1,1,1,1,45060.0,1,3,1,68500.0,38,1504.0,671.0,35.7400016784668,3545.0,46.43000030517578,2269
1,137.0,5,1,1,1,2,35004.0,1,3,1,109000.0,295,1126.0,756.0,91.44000244140624,5268.0,65.66999816894531,2270
1,37.0,5,2,1,1,1,40380.0,1,2,1,69700.0,50,2024.0,1325.0,16.290000915527344,5193.0,80.62999725341797,2272
1,22.0,3,2,1,3,1,21300.0,1,3,1,64300.0,72,1505.0,958.0,15.390000343322754,3730.0,93.08999633789062,2274
3,122.0,5,1,1,3,3,15380.0,1,3,1,69000.0,46,1955.0,565.0,64.81999969482422,4577.0,32.369998931884766,2275
1,231.0,5,2,1,1,1,27060.0,1,3,1,77200.0,280,2536.0,1812.0,7.699999809265137,5518.0,111.43000030517578,2276
3,158.0,5,1,1,1,1,35004.0,1,3,1,109000.0,368,1717.0,964.0,26.5,4329.0,101.52999877929688,2277
1,134.0,5,2,1,2,1,35004.0,1,3,1,109000.0,413,2053.0,1887.0,7.21999979019165,6838.0,148.47999572753906,2278
1,175.0,5,2,1,3,1,35614.0,1,3,1,71300.0,279,177.0,785.0,25.959999084472656,6040.0,367.6099853515625,2279
1,123.0,5,1,1,3,1,35614.0,1,3,1,71300.0,293,174.0,1352.0,23.049999237060547,8108.0,247.3300018310547,2280
1,25.0,5,2,3,2,1,27060.0,1,3,2,77200.0,4,1857.0,1305.0,7.380000114440918,4472.0,90.31999969482422,2281
1,82.0,2,1,1,3,1,35614.0,1,3,1,71300.0,410,998.0,605.0,89.05000305175781,3571.0,106.94000244140624,2283
1,109.0,5,1,1,3,1,28740.0,1,3,1,75200.0,131,1935.0,1423.0,16.06999969482422,5216.0,107.91000366210938,2284
3,70.0,6,1,3,2,1,40380.0,1,3,1,69700.0,8,1481.0,788.0,18.68000030517578,3678.0,90.30999755859376,2286
1,52.0,6,3,1,3,1,35614.0,1,3,1,71300.0,148,1518.0,1148.0,19.309999465942383,3946.0,124.68000030517578,2287
1,192.0,5,1,1,1,1,40380.0,1,2,1,69700.0,292,796.0,522.0,13.220000267028809,2458.0,140.66000366210938,2288
1,40.0,5,2,1,1,1,45060.0,1,2,1,68500.0,65,1448.0,1398.0,8.760000228881836,4074.0,94.41999816894533,2289
1,100.0,5,1,1,1,1,35004.0,1,2,1,109000.0,293,928.0,865.0,10.239999771118164,3556.0,92.62999725341795,2290
3,93.0,5,2,1,1,1,35614.0,1,3,2,71300.0,105,3098.0,2696.0,30.059999465942383,9508.0,147.32000732421875,2291
3,63.0,5,1,1,1,1,35614.0,2,3,1,71300.0,430,920.0,243.0,98.79000091552734,3053.0,43.63999938964844,2292
1,60.0,2,1,1,1,2,45060.0,1,3,1,68500.0,108,1968.0,1641.0,8.739999771118164,5505.0,127.12999725341795,2294
1,212.0,5,2,1,3,1,20524.0,1,3,1,95200.0,333,1794.0,1364.0,9.65999984741211,4877.0,103.44000244140624,2295
3,207.0,2,1,1,3,1,35614.0,1,3,1,71300.0,347,2005.0,1488.0,11.5,5226.0,123.2699966430664,2297
1,74.0,5,2,1,1,1,35614.0,1,2,1,71300.0,92,1739.0,1206.0,54.95000076293945,6842.0,99.1500015258789,2299
1,35.0,5,1,3,2,1,21300.0,2,3,1,64300.0,10,2590.0,2194.0,3.359999895095825,5931.0,104.19000244140624,2300
3,211.0,5,1,1,3,1,35614.0,2,3,1,71300.0,1665,1177.0,1112.0,8.289999961853027,3391.0,367.6099853515625,2301
3,73.0,5,2,3,2,1,27060.0,1,3,1,77200.0,6,1619.0,1144.0,10.109999656677246,4660.0,97.62000274658205,2302
1,299.0,5,1,1,1,1,35004.0,1,2,1,109000.0,508,1433.0,1373.0,16.649999618530273,4487.0,161.8699951171875,2303
1,49.0,5,1,1,3,1,15380.0,1,3,1,69000.0,108,1523.0,1266.0,10.869999885559082,3743.0,88.08999633789062,2304
3,109.0,5,1,1,3,1,35614.0,1,3,1,71300.0,400,687.0,506.0,22.229999542236328,4138.0,101.9499969482422,2305
3,21.0,5,1,1,3,3,10580.0,1,3,1,82700.0,93,2445.0,1060.0,53.459999084472656,5888.0,47.880001068115234,2306
1,82.0,5,2,1,1,1,40380.0,1,3,1,69700.0,185,2168.0,1724.0,9.869999885559082,6667.0,147.6199951171875,2307
1,110.0,5,2,1,1,2,40380.0,1,3,1,69700.0,91,2693.0,2448.0,9.65999984741211,8605.0,148.1999969482422,2308
1,38.0,5,1,1,1,1,40380.0,1,3,1,69700.0,39,1313.0,523.0,90.45999908447266,3071.0,61.18000030517578,2309
1,49.0,5,1,1,1,2,10580.0,1,2,1,82700.0,127,2161.0,1605.0,21.90999984741211,4559.0,98.55999755859376,2310
1,60.0,5,1,1,3,1,45060.0,2,3,1,68500.0,88,864.0,538.0,7.420000076293945,2736.0,78.83999633789062,2312
1,100.0,5,1,1,1,1,15380.0,1,2,1,69000.0,124,1347.0,542.0,32.470001220703125,2883.0,89.13999938964844,2313
1,442.0,5,1,1,3,1,35614.0,1,3,1,71300.0,955,136.0,2470.0,19.01000022888184,12444.0,211.32000732421875,2314
3,61.0,5,1,1,1,1,20524.0,1,3,1,95200.0,92,1296.0,1100.0,21.309999465942383,3844.0,98.58000183105467,2315
1,121.0,5,1,1,2,1,35004.0,1,3,1,109000.0,45,1470.0,1337.0,17.110000610351562,4448.0,148.4199981689453,2317
1,238.0,5,1,1,1,1,35614.0,1,3,1,71300.0,150,1692.0,1439.0,29.450000762939453,4856.0,151.13999938964844,2318
1,29.0,3,1,1,1,2,10580.0,1,2,1,82700.0,130,1767.0,1008.0,27.07999992370605,4582.0,48.27000045776367,2319
1,79.0,3,2,1,3,1,35614.0,1,3,1,71300.0,140,639.0,295.0,96.08000183105467,2910.0,61.09000015258789,2320
1,167.0,2,1,1,1,1,35614.0,1,2,1,71300.0,760,865.0,558.0,82.69999694824219,3203.0,97.19000244140624,2322
3,252.0,5,1,3,2,1,35004.0,1,3,1,109000.0,60,2051.0,1965.0,24.65999984741211,7039.0,127.12000274658205,2323
3,173.0,6,3,1,3,1,35614.0,1,3,1,71300.0,282,1416.0,1183.0,81.0,4896.0,146.3699951171875,2324
3,57.0,5,1,1,3,1,15380.0,1,3,1,69000.0,79,1276.0,1109.0,3.2799999713897705,2955.0,108.0999984741211,2325
1,78.0,5,2,1,1,1,40380.0,1,2,1,69700.0,129,2124.0,1901.0,8.539999961853027,6736.0,114.2300033569336,2326
3,78.0,3,2,1,3,1,35614.0,1,3,1,71300.0,163,844.0,299.0,99.01000213623048,4458.0,36.7599983215332,2327
3,71.0,5,1,1,3,1,13780.0,1,3,1,66400.0,60,1861.0,1555.0,3.819999933242798,5232.0,95.3499984741211,2328
1,79.0,5,2,1,1,1,35004.0,1,3,1,109000.0,135,2100.0,1944.0,15.0,6614.0,97.58999633789062,2329
1,48.0,6,1,1,1,2,20524.0,1,2,1,95200.0,177,2324.0,1878.0,15.43000030517578,6243.0,100.37999725341795,2332
1,86.0,6,1,1,1,1,35614.0,1,3,1,71300.0,250,1737.0,1664.0,30.190000534057617,5486.0,177.6999969482422,2334
1,101.0,5,2,1,1,2,35004.0,1,2,1,109000.0,304,1717.0,964.0,26.5,4329.0,101.52999877929688,2335
3,419.0,5,1,1,3,1,35614.0,1,3,1,71300.0,1650,496.0,306.0,9.779999732971191,2126.0,86.75,2337
1,49.0,5,2,1,2,1,10580.0,1,3,1,82700.0,40,924.0,856.0,4.269999980926514,2110.0,113.08999633789062,2338
1,117.0,5,1,1,3,1,35004.0,1,3,1,109000.0,398,2033.0,1541.0,14.9399995803833,5669.0,96.19000244140624,2339
3,98.0,5,1,1,3,1,35004.0,1,3,1,109000.0,566,3360.0,1635.0,27.57999992370605,4794.0,80.22000122070312,2340
3,50.0,5,1,3,2,1,15380.0,1,3,2,69000.0,5,2754.0,2065.0,9.850000381469728,6040.0,81.83999633789062,2341
1,184.0,4,1,3,2,1,46540.0,1,3,1,63000.0,45,733.0,510.0,5.309999942779541,1847.0,139.24000549316406,2342
1,85.0,5,1,1,1,2,20524.0,1,3,1,95200.0,393,942.0,921.0,13.720000267028809,2617.0,108.43000030517578,2343
1,304.0,5,1,1,1,1,21300.0,1,1,1,64300.0,334,2632.0,2043.0,8.739999771118164,7426.0,135.6199951171875,2344
1,132.0,3,1,1,1,2,35614.0,1,2,1,71300.0,389,703.0,535.0,99.01000213623048,2223.0,114.5199966430664,2345
1,56.0,5,1,3,2,1,15380.0,1,3,1,69000.0,10,983.0,858.0,5.099999904632568,2667.0,106.69000244140624,2346
3,80.0,3,2,1,1,2,35004.0,1,3,1,109000.0,212,1219.0,1055.0,21.81999969482422,3804.0,87.7699966430664,2348
3,93.0,5,2,1,3,1,35004.0,1,3,1,109000.0,291,2233.0,1494.0,24.229999542236328,6707.0,106.1999969482422,2349
1,45.0,5,1,1,3,1,40380.0,1,3,1,69700.0,56,1678.0,1234.0,3.319999933242798,3948.0,77.44999694824219,2350
1,42.0,5,2,1,1,1,15380.0,1,2,1,69000.0,101,1531.0,1036.0,4.110000133514404,4112.0,94.6500015258789,2351
1,38.0,5,1,1,1,1,15380.0,1,2,1,69000.0,128,838.0,560.0,6.769999980926514,2127.0,99.7699966430664,2352
1,225.0,5,1,1,1,1,35614.0,1,1,1,71300.0,893,22.0,702.0,32.540000915527344,3322.0,284.739990234375,2357
1,177.0,5,1,1,3,1,40380.0,2,3,1,69700.0,417,2251.0,1827.0,2.809999942779541,4912.0,102.8499984741211,2358
1,88.0,5,1,1,1,1,35004.0,1,3,1,109000.0,372,1840.0,1170.0,30.26000022888184,4788.0,73.94000244140625,2360
3,56.0,5,1,1,1,1,40380.0,1,3,2,69700.0,14,2334.0,1660.0,6.5,5843.0,115.86000061035156,2361
3,19.0,5,1,1,3,2,40380.0,1,3,1,69700.0,46,1677.0,335.0,78.04000091552734,4254.0,38.2599983215332,2362
1,50.0,5,1,1,3,1,13780.0,1,3,1,66400.0,60,993.0,776.0,7.489999771118164,2269.0,84.45999908447266,2363
1,59.0,6,2,1,3,1,35614.0,1,3,1,71300.0,297,628.0,371.0,55.709999084472656,1524.0,141.52999877929688,2365
1,77.0,2,2,1,1,1,35614.0,1,1,1,71300.0,356,972.0,575.0,59.79999923706055,2811.0,100.83999633789062,2366
3,51.0,5,1,1,3,1,10580.0,1,3,1,82700.0,205,2034.0,1611.0,15.229999542236328,5333.0,109.72000122070312,2368
1,84.0,2,1,1,1,2,35614.0,1,2,1,71300.0,457,1160.0,537.0,88.25,4120.0,77.45999908447266,2369
1,275.0,5,1,1,1,1,35614.0,1,3,1,71300.0,694,1167.0,1433.0,23.649999618530277,5036.0,216.2700042724609,2371
3,45.0,6,3,1,1,1,35614.0,1,3,1,71300.0,333,325.0,156.0,95.02999877929688,4028.0,74.31999969482422,2374
1,119.0,5,2,1,1,1,46540.0,1,2,1,63000.0,88,1878.0,1165.0,5.269999980926514,4386.0,99.58000183105467,2375
1,24.0,5,2,3,2,1,15380.0,1,3,1,69000.0,3,3226.0,2357.0,7.050000190734863,8241.0,137.91000366210938,2379
1,74.0,3,2,1,1,2,35004.0,1,2,1,109000.0,259,1446.0,1331.0,46.29999923706055,4201.0,112.8000030517578,2380
3,57.0,5,1,1,1,3,40380.0,1,2,1,69700.0,64,2036.0,1595.0,21.600000381469727,4575.0,84.56999969482422,2381
1,109.0,5,1,1,1,2,40380.0,1,2,1,69700.0,164,2803.0,1914.0,15.949999809265137,8250.0,80.1500015258789,2382
1,59.0,5,1,1,1,3,45060.0,1,2,1,68500.0,63,880.0,476.0,3.680000066757202,2365.0,90.73999786376952,2383
1,133.0,5,1,1,1,1,45060.0,1,2,1,68500.0,259,1181.0,950.0,3.690000057220459,2818.0,110.30999755859376,2384
1,46.0,5,1,1,1,1,15380.0,1,3,1,69000.0,100,1179.0,559.0,5.53000020980835,2370.0,87.5199966430664,2386
3,10.0,3,1,3,2,1,15380.0,1,3,1,69000.0,5,1321.0,503.0,81.30999755859375,2654.0,58.40999984741211,2387
3,587.0,5,2,1,1,1,35004.0,2,3,1,109000.0,516,1779.0,815.0,10.0,2020.0,117.48999786376952,2388
3,218.0,2,1,1,3,1,35614.0,1,3,1,71300.0,779,1112.0,1071.0,24.86000061035156,3633.0,149.52999877929688,2389
1,185.0,6,3,1,1,1,35614.0,1,3,1,71300.0,454,58.0,918.0,23.399999618530277,10218.0,204.2100067138672,2390
1,103.0,5,1,1,1,3,35614.0,1,2,1,71300.0,382,1278.0,970.0,39.36000061035156,3572.0,127.5500030517578,2392
1,44.0,5,1,3,2,1,45060.0,1,3,1,68500.0,3,1284.0,979.0,4.480000019073486,2945.0,106.26000213623048,2393
1,100.0,5,2,1,3,2,35004.0,1,3,1,109000.0,284,1158.0,837.0,9.020000457763672,2084.0,93.1999969482422,2394
1,70.0,5,1,1,1,1,45060.0,1,2,1,68500.0,196,1069.0,801.0,4.599999904632568,2738.0,144.33999633789062,2395
1,452.0,6,3,1,3,1,24020.0,2,3,1,65400.0,300,1753.0,1144.0,32.38999938964844,6190.0,96.73999786376952,2396
1,152.0,6,2,1,3,2,35614.0,1,3,1,71300.0,375,1375.0,1008.0,39.720001220703125,3824.0,150.4499969482422,2402
3,30.0,5,2,1,1,1,10580.0,1,3,2,82700.0,55,2009.0,1612.0,4.940000057220459,4999.0,74.18000030517578,2405
3,115.0,5,1,1,3,1,20524.0,1,3,1,95200.0,227,634.0,399.0,13.579999923706056,3027.0,89.68000030517578,2407
1,32.0,5,1,3,2,1,40380.0,1,3,1,69700.0,4,2036.0,1595.0,21.600000381469727,4575.0,84.56999969482422,2408
3,35.0,3,1,1,3,3,35614.0,1,3,1,71300.0,205,389.0,343.0,97.2699966430664,3667.0,37.29999923706055,2409
3,169.0,5,1,1,3,1,35614.0,2,3,1,71300.0,800,2017.0,720.0,17.59000015258789,5191.0,150.72000122070312,2412
1,41.0,2,2,1,1,1,35614.0,1,3,1,71300.0,111,282.0,1489.0,33.81999969482422,3566.0,151.52999877929688,2413
3,47.0,5,1,3,2,1,40380.0,1,3,1,69700.0,6,1869.0,1714.0,3.900000095367432,4970.0,125.37000274658205,2414
1,111.0,2,2,1,1,1,35614.0,1,2,1,71300.0,566,784.0,531.0,34.5099983215332,2747.0,119.2699966430664,2415
1,161.0,3,1,1,1,1,35614.0,1,2,1,71300.0,404,2170.0,1789.0,26.270000457763672,6959.0,208.8999938964844,2417
1,82.0,5,2,1,3,2,35614.0,1,3,1,71300.0,168,1243.0,373.0,79.93000030517578,3987.0,48.59999847412109,2420
1,335.0,5,1,1,1,1,35614.0,1,3,1,71300.0,680,1635.0,1352.0,23.600000381469727,4818.0,160.4600067138672,2421
1,83.0,5,2,1,1,1,35614.0,1,3,1,71300.0,216,337.0,956.0,38.4900016784668,4056.0,172.66000366210938,2424
3,105.0,6,1,1,3,1,35614.0,1,3,1,71300.0,100,1018.0,283.0,98.38999938964844,3967.0,65.26000213623047,2425
1,62.0,5,1,1,1,2,35614.0,1,3,1,71300.0,286,1657.0,1345.0,12.65999984741211,4265.0,127.33999633789062,2426
1,55.0,5,2,1,3,1,15380.0,1,3,1,69000.0,145,1802.0,1444.0,2.450000047683716,4198.0,84.1500015258789,2427
1,85.0,5,2,3,2,1,35614.0,1,3,1,71300.0,10,1231.0,980.0,34.189998626708984,3831.0,138.2899932861328,2428
1,350.0,5,1,1,1,1,35004.0,2,3,1,109000.0,588,6345.0,2505.0,25.479999542236328,6410.0,107.0500030517578,2429
1,62.0,5,1,3,2,1,45060.0,1,3,1,68500.0,13,1620.0,1070.0,20.290000915527344,3707.0,65.5,2430
3,12.0,3,2,1,3,1,35614.0,1,3,1,71300.0,168,830.0,585.0,98.30999755859376,2189.0,107.9800033569336,2431
1,70.0,5,2,1,1,1,15380.0,1,3,1,69000.0,99,1802.0,1444.0,2.450000047683716,4198.0,84.1500015258789,2433
3,80.0,5,1,1,3,2,40380.0,1,3,1,69700.0,202,653.0,533.0,13.710000038146973,1495.0,178.02000427246094,2434
1,36.0,5,1,1,2,1,46540.0,1,3,1,63000.0,15,832.0,438.0,31.799999237060547,1799.0,80.5199966430664,2435
1,91.0,1,2,1,1,2,20524.0,1,3,1,95200.0,285,1323.0,1014.0,25.36000061035156,5126.0,103.69000244140624,2436
1,28.0,5,2,1,1,1,15380.0,1,2,1,69000.0,44,1978.0,1595.0,5.619999885559082,4770.0,90.1500015258789,2437
1,189.0,5,1,1,1,1,35614.0,2,3,1,71300.0,281,1157.0,331.0,87.16000366210938,6127.0,77.6500015258789,2439
3,38.0,5,1,1,2,2,46540.0,1,3,1,63000.0,86,2083.0,1818.0,5.519999980926514,6069.0,144.5399932861328,2440
3,166.0,5,2,1,3,1,35614.0,1,3,1,71300.0,388,2254.0,1963.0,17.270000457763672,6467.0,179.52999877929688,2441
3,31.0,2,1,3,2,1,15380.0,1,3,1,69000.0,10,2201.0,819.0,91.58000183105467,4013.0,40.81999969482422,2442
1,92.0,5,1,1,1,1,40380.0,1,2,1,69700.0,124,2189.0,1820.0,13.960000038146973,6211.0,113.08999633789062,2444
1,121.0,2,1,1,1,2,35004.0,1,2,1,109000.0,396,1490.0,1216.0,31.86000061035156,4607.0,97.06999969482422,2446
1,50.0,5,1,1,1,3,40380.0,1,3,1,69700.0,107,1738.0,1559.0,21.420000076293945,5051.0,90.58999633789062,2447
3,50.0,5,2,1,3,1,35614.0,1,3,1,71300.0,388,718.0,411.0,34.20000076293945,2383.0,92.58999633789062,2448
3,154.0,5,2,1,2,1,35004.0,1,3,1,109000.0,149,1291.0,1011.0,23.56999969482422,3526.0,136.94000244140625,2449
1,96.0,5,2,2,2,1,35004.0,1,3,1,109000.0,60,1223.0,1121.0,16.989999771118164,3691.0,82.98999786376953,2450
1,111.0,3,1,1,1,1,35614.0,2,2,1,71300.0,450,844.0,299.0,99.01000213623048,4458.0,36.7599983215332,2451
1,101.0,5,1,1,3,2,35004.0,1,3,1,109000.0,451,2033.0,1541.0,14.9399995803833,5669.0,96.19000244140624,2453
1,229.0,5,1,1,3,1,35614.0,1,3,1,71300.0,860,218.0,1303.0,16.90999984741211,6564.0,292.25,2454
1,89.0,5,1,1,3,1,40380.0,1,3,1,69700.0,127,2083.0,2043.0,4.659999847412109,6135.0,192.8600006103516,2455
1,133.0,5,2,2,2,1,21300.0,1,3,1,64300.0,15,2975.0,2474.0,6.909999847412109,7731.0,150.7100067138672,2457
3,73.0,6,1,1,3,3,10580.0,1,3,1,82700.0,84,2410.0,1556.0,6.159999847412109,6433.0,102.76000213623048,2458
3,91.0,5,1,1,1,3,35004.0,1,3,1,109000.0,365,1433.0,1339.0,17.360000610351562,3987.0,94.4000015258789,2459
3,47.0,5,1,1,1,1,10580.0,1,3,1,82700.0,176,1550.0,269.0,30.309999465942383,4606.0,85.94999694824219,2460
3,31.0,6,2,3,2,1,35614.0,1,3,1,71300.0,3,639.0,465.0,98.8499984741211,1907.0,117.33999633789062,2461
1,23.0,5,2,1,3,1,15380.0,1,3,1,69000.0,42,2163.0,1829.0,1.3799999952316284,5138.0,140.74000549316406,2462
1,66.0,5,2,1,1,2,28740.0,1,2,1,75200.0,138,965.0,557.0,21.030000686645508,2706.0,103.29000091552734,2463
3,58.0,3,1,3,2,1,35614.0,1,3,1,71300.0,4,114.0,33.0,96.79000091552734,5228.0,27.46999931335449,2464
1,65.0,5,1,1,1,1,21300.0,1,3,2,64300.0,89,1817.0,1409.0,3.680000066757202,4050.0,102.97000122070312,2466
1,84.0,6,3,1,3,1,35614.0,1,3,1,71300.0,344,780.0,451.0,91.86000061035156,2677.0,84.33999633789062,2467
1,311.0,2,1,1,1,1,35614.0,1,1,1,71300.0,698,1669.0,1288.0,11.039999961853027,4702.0,298.0199890136719,2468
3,16.0,5,2,1,1,1,40380.0,1,3,2,69700.0,18,1404.0,1168.0,11.890000343322754,4128.0,90.41999816894533,2469
1,112.0,5,1,1,1,1,10580.0,1,3,1,82700.0,196,1513.0,1196.0,10.0600004196167,4554.0,132.02000427246094,2470
1,503.0,2,1,1,1,1,35614.0,1,2,1,71300.0,1388,136.0,1336.0,17.229999542236328,6624.0,300.5199890136719,2471
3,167.0,3,1,1,3,3,35614.0,1,3,1,71300.0,487,1841.0,1054.0,59.72999954223633,5153.0,90.5,2472
1,68.0,5,1,1,3,1,35614.0,1,3,1,71300.0,110,1305.0,1000.0,15.859999656677246,3537.0,120.3499984741211,2473
1,54.0,5,1,1,1,1,10580.0,1,3,1,82700.0,184,1422.0,1150.0,7.579999923706055,4367.0,116.2699966430664,2474
1,125.0,5,1,1,3,1,35614.0,1,3,1,71300.0,530,532.0,417.0,35.70000076293945,2003.0,123.33999633789062,2475
3,386.0,2,1,1,3,1,35614.0,2,3,1,71300.0,389,1223.0,1085.0,47.130001068115234,3550.0,147.38999938964844,2476
1,23.0,5,1,1,1,2,15380.0,1,2,1,69000.0,87,1714.0,1096.0,8.25,3941.0,93.5500030517578,2478
1,115.0,5,1,1,1,1,35004.0,1,2,1,109000.0,412,2548.0,2263.0,16.229999542236328,7819.0,114.75,2479
1,79.0,5,2,1,1,1,35614.0,1,3,1,71300.0,383,646.0,467.0,99.41999816894533,2257.0,74.47000122070312,2480
1,50.0,5,1,1,3,1,40380.0,1,3,1,69700.0,135,1920.0,821.0,13.489999771118164,4626.0,121.37000274658205,2482
3,48.0,5,2,1,3,2,10580.0,1,3,1,82700.0,74,1384.0,485.0,33.56999969482422,2901.0,57.38999938964844,2483
3,29.0,6,1,1,3,2,40380.0,1,3,1,69700.0,61,1048.0,336.0,43.40999984741211,2548.0,65.19000244140625,2484
1,87.0,6,3,1,3,1,35614.0,1,3,1,71300.0,171,2318.0,2020.0,13.399999618530272,6372.0,138.61000061035156,2485
1,18.0,3,2,1,1,2,15380.0,1,3,1,69000.0,60,2622.0,1046.0,85.48999786376953,5975.0,64.75,2486
1,300.0,5,1,1,1,1,35614.0,2,3,1,71300.0,165,2070.0,1850.0,9.4399995803833,5624.0,262.5599975585937,2487
1,105.0,5,1,1,3,2,35004.0,1,3,1,109000.0,366,1506.0,1518.0,40.060001373291016,5130.0,84.6500015258789,2489
1,86.0,5,1,1,2,1,21300.0,1,3,1,64300.0,122,2116.0,1778.0,6.440000057220459,5112.0,155.4499969482422,2491
1,82.0,5,1,1,1,2,35004.0,1,3,1,109000.0,307,1445.0,1117.0,16.559999465942383,3624.0,82.62999725341797,2493
1,60.0,5,2,1,3,1,35004.0,1,3,1,109000.0,105,1127.0,1357.0,40.75,4226.0,127.0999984741211,2494
1,69.0,5,2,1,1,1,45060.0,1,3,1,68500.0,103,704.0,614.0,2.25,1863.0,110.30999755859376,2495
3,74.0,5,2,1,3,1,35004.0,1,3,1,109000.0,270,1659.0,1424.0,14.09000015258789,4770.0,118.5,2496
1,69.0,2,2,1,1,1,27060.0,1,3,1,77200.0,240,1845.0,908.0,15.229999542236328,5647.0,117.13999938964844,2497
1,102.0,5,1,1,1,1,35614.0,1,3,1,71300.0,165,2745.0,2586.0,38.9900016784668,8357.0,134.82000732421875,2498
1,40.0,6,3,1,3,3,15380.0,1,3,1,69000.0,52,2650.0,1386.0,17.170000076293945,5730.0,61.02999877929688,2499
3,29.0,5,2,1,3,1,45060.0,1,3,1,68500.0,90,1231.0,1097.0,9.300000190734863,3699.0,79.23999786376953,2500
1,47.0,5,1,1,3,1,40380.0,1,3,1,69700.0,112,2594.0,2210.0,7.760000228881836,6470.0,99.8499984741211,2501
1,113.0,5,2,1,1,1,15380.0,1,2,1,69000.0,240,2516.0,2342.0,4.090000152587891,7164.0,131.05999755859375,2502
1,70.0,5,1,2,1,2,40380.0,1,3,1,69700.0,3,1386.0,1041.0,6.329999923706055,3747.0,98.69000244140624,2503
